date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure
976,3.1,10.3,203.8,23.4,15.8,8.6,0.0,102743.9
977,6.1,7.5,173.8,24.9,18.3,12.9,0.3,102237.5
978,5.1,2.7,118.3,17.3,18.0,11.8,5.1,100938.4
979,6.9,0.3,56.9,23.6,16.3,14.4,0.3,101122.1
980,5.1,3.8,130.0,20.1,17.8,11.8,0.0,101739.0
981,5.0,2.2,108.5,22.1,14.9,10.1,0.0,102020.7
982,4.0,6.2,155.3,24.9,18.3,14.1,0.0,102267.3
983,4.0,9.1,188.1,21.3,17.5,10.5,-0.0,102127.0
984,6.1,0.8,72.2,22.6,16.8,12.3,0.0,102754.3
985,5.0,5.1,142.5,21.7,17.6,12.4,0.0,102571.7
986,1.1,10.0,175.7,22.5,15.6,10.0,-0.0,102407.9
987,0.0,6.9,150.1,26.3,16.0,10.1,-0.0,102267.9
988,0.0,9.4,180.0,25.9,18.9,11.6,0.0,101973.7
989,0.0,9.5,185.7,26.2,19.1,13.3,0.0,102249.1
990,2.0,5.2,133.4,28.3,19.8,12.9,0.0,101942.2
991,3.0,9.8,176.5,19.6,21.0,14.0,0.1,101601.0
992,5.9,0.0,47.1,20.8,16.6,13.5,3.2,101265.5
993,7.2,1.4,77.2,17.2,18.5,14.8,2.8,100462.7
994,5.1,4.7,123.5,16.3,15.9,14.4,5.2,100324.5
995,4.1,5.2,123.3,16.8,11.1,5.3,0.1,101279.6
996,3.9,2.7,99.3,17.4,12.7,8.1,2.1,100603.3
997,5.1,4.1,110.2,20.0,11.9,6.7,6.0,100023.0
998,4.8,5.0,128.5,18.0,15.1,10.0,1.4,99894.9
999,5.1,7.6,135.8,15.6,14.4,10.7,0.0,99990.9
1000,5.0,0.3,46.5,18.9,13.8,11.2,2.1,100553.4
1001,4.8,4.5,114.5,13.2,13.2,8.9,4.4,101361.8
1002,8.0,0.2,49.3,17.5,11.5,11.0,5.4,101345.1
1003,3.2,9.1,142.1,17.3,11.6,6.2,0.0,101798.5
1004,6.0,5.1,108.3,15.9,13.2,7.5,2.9,101642.0
1005,8.1,0.2,38.4,15.7,15.1,13.9,24.1,101470.3
1006,4.9,2.5,83.7,14.5,11.2,7.4,2.4,101887.3
1007,6.9,0.1,35.8,12.5,11.7,9.4,8.8,100641.5
1008,6.1,0.7,53.5,15.3,8.9,6.7,1.2,99752.5
1009,6.9,3.4,98.0,12.8,11.2,7.3,0.0,100086.6
1010,7.9,0.0,34.4,14.0,11.2,9.3,5.1,100079.4
1011,7.0,0.1,40.8,13.7,11.8,9.8,0.6,100167.8
1012,6.9,2.0,63.8,15.2,12.0,9.0,0.0,100789.8
1013,5.0,1.5,60.5,11.1,11.2,7.1,0.0,100951.5
1014,5.1,0.5,37.5,12.7,8.9,6.3,1.9,100591.8
1015,4.8,-0.0,37.2,13.3,9.5,5.3,3.1,100269.2
1016,5.9,4.1,86.7,11.6,10.7,8.3,7.0,98182.9
1017,6.1,0.8,47.0,13.0,10.2,8.7,0.0,98930.6
1018,5.0,6.7,99.6,12.8,9.2,4.4,0.2,100853.7
1019,8.0,0.1,23.8,14.9,8.8,4.6,7.5,100218.9
1020,3.9,6.2,90.0,15.3,12.1,9.3,2.0,99634.9
1021,5.9,2.8,58.6,14.8,12.1,9.8,0.0,100227.8
1022,6.9,3.9,74.4,15.6,11.4,7.9,0.0,101596.6
1023,8.0,0.0,36.0,11.3,13.4,10.9,8.4,101328.9
1024,7.9,0.0,30.3,10.4,11.1,9.9,27.7,100914.4
1025,7.9,-0.0,22.6,13.7,10.1,9.9,4.5,100259.5
1026,4.1,7.7,98.9,14.4,8.9,5.0,0.1,100927.5
1027,3.9,5.1,85.3,14.7,7.8,1.9,0.3,101937.3
1028,7.1,2.1,54.5,16.1,8.8,3.2,0.0,101637.0
1029,7.1,0.3,30.5,13.9,13.7,10.8,0.3,101494.0
1030,1.9,6.6,88.8,14.7,9.5,4.5,0.0,102701.3
1031,2.0,7.7,89.8,14.9,8.5,4.2,0.0,102993.6
1032,8.0,1.1,47.7,14.5,12.0,8.4,0.0,102846.6
1033,8.0,0.0,22.8,14.8,12.9,11.4,0.0,102802.3
1034,7.9,0.0,25.0,18.1,12.2,9.2,0.0,102321.1
1035,8.1,-0.0,36.8,15.9,15.4,12.6,0.4,102099.5
1036,6.9,0.0,22.8,13.5,14.9,14.2,0.0,102441.2
1037,8.1,0.2,14.8,12.2,12.1,11.6,0.3,102507.8
1038,7.7,0.2,22.2,12.7,11.4,10.5,1.6,102325.3
1039,7.9,0.2,21.1,12.0,11.0,10.8,0.4,101799.3
1040,7.0,0.0,20.6,13.8,11.1,10.4,0.0,100454.5
1041,6.1,0.1,23.3,14.8,11.2,8.1,6.4,99008.1
1042,7.1,0.8,35.3,14.7,12.1,10.1,1.7,98574.4
1043,5.0,3.3,55.4,13.8,13.0,10.5,0.8,100253.6
1044,5.0,4.7,51.6,15.7,11.0,8.7,0.0,101028.1
1045,6.9,1.5,35.7,12.0,13.1,11.1,7.5,101879.3
1046,6.2,0.2,26.9,10.1,10.7,9.6,2.1,100605.4
1047,5.0,4.5,58.2,7.1,6.1,3.9,-0.0,100600.5
1048,5.9,0.3,25.5,9.9,4.2,2.0,7.7,99774.6
1049,5.2,6.5,67.3,11.9,6.0,2.8,4.6,101331.0
1050,6.0,0.4,28.7,12.4,7.3,2.8,1.3,101187.5
1051,6.0,0.3,22.1,12.9,7.7,3.6,1.8,101327.5
1052,7.0,0.0,20.8,10.2,10.2,6.9,0.1,100701.6
1053,1.8,5.3,60.9,12.1,7.6,5.2,1.6,101417.8
1054,4.1,2.6,35.5,12.8,8.9,5.3,0.1,102221.3
1055,8.2,0.0,9.1,11.3,10.4,8.0,8.7,101293.6
1056,5.1,5.6,61.9,13.0,8.9,7.2,0.5,101288.5
1057,7.0,0.0,13.1,10.3,10.1,7.2,13.7,100573.1
1058,5.9,3.6,38.3,10.7,7.0,4.1,11.5,100401.8
1059,3.9,1.5,26.7,9.1,8.2,4.5,0.9,99797.9
1060,3.1,6.3,47.9,2.5,5.4,2.0,0.2,100049.7
1061,7.1,0.2,11.4,6.0,2.5,1.2,0.2,100484.5
1062,1.2,1.7,28.2,7.1,2.2,-2.3,0.2,101481.1
1063,-0.0,6.1,57.9,4.8,2.6,-1.1,0.0,103092.8
1064,2.0,-0.0,14.0,5.6,0.3,-4.6,-0.0,103432.0
1065,7.1,0.0,15.7,5.1,1.8,-1.4,0.0,102741.2
1066,8.1,-0.0,11.0,8.6,4.4,2.4,0.0,102496.8
1067,3.1,5.0,47.6,9.7,5.4,3.0,0.0,103220.1
1068,8.2,0.0,13.8,10.2,6.5,2.9,0.9,103052.5
1069,8.1,0.3,25.6,6.7,8.1,5.3,1.7,102587.5
1070,3.9,5.0,37.0,13.2,3.6,2.2,0.0,102420.9
1071,6.8,0.0,17.1,8.9,6.7,0.7,5.6,100665.1
1072,3.1,4.5,46.4,11.8,5.8,3.0,15.4,99868.0
1073,6.9,2.3,44.4,6.4,8.5,4.8,12.4,99271.1
1074,6.1,0.3,9.8,5.6,5.4,4.0,0.6,98784.8
1075,1.1,5.8,50.1,4.3,2.7,-0.6,0.9,99910.8
1076,8.0,0.2,17.6,6.6,2.2,-0.1,7.7,99161.3
1077,4.2,5.3,47.7,12.5,3.4,1.2,0.0,100526.9
1078,5.1,0.0,12.1,13.7,6.5,-1.1,3.6,101403.7
1079,8.0,0.0,13.1,8.2,6.8,0.4,0.0,99847.9
1080,4.9,0.1,14.0,4.8,6.8,6.1,0.2,99876.8
1081,4.1,3.3,38.9,6.0,3.3,2.1,0.2,99394.7
1082,2.0,3.7,33.3,11.8,1.8,-3.0,0.2,100461.6
1083,5.8,0.2,5.7,6.6,5.2,-1.9,11.1,99437.4
1084,2.9,4.1,36.9,6.6,5.5,4.8,0.2,97929.5
1085,3.9,0.8,26.1,3.2,5.6,4.7,0.3,98699.9
1086,2.9,1.2,21.0,6.9,1.1,-1.7,0.0,100582.9
1087,5.0,0.1,14.0,9.9,1.1,-5.2,2.3,101985.6
1088,7.8,0.0,8.0,10.3,4.0,-2.1,0.1,101868.1
1089,8.1,0.1,7.0,10.5,8.3,7.1,0.0,102481.4
1090,7.0,-0.0,20.4,9.5,8.8,7.7,0.1,102609.0
1091,4.0,2.9,36.2,7.9,8.3,8.0,-0.0,102381.2
1092,3.9,4.6,44.7,7.9,3.9,0.6,0.2,103306.7
1093,6.8,0.0,9.6,7.2,4.3,1.2,0.2,103551.9
1094,7.0,0.0,5.8,8.4,5.8,4.7,0.0,103600.5
1095,6.9,0.1,11.7,10.7,5.7,2.4,-0.0,103152.0
1096,6.9,0.0,17.2,12.1,7.2,3.5,0.1,102157.9
1097,4.9,5.4,47.1,12.2,6.4,1.6,1.7,102472.4
1098,8.1,0.1,8.1,13.1,8.1,3.4,8.5,101355.0
1099,6.0,4.7,50.9,13.8,11.2,9.1,3.2,101170.5
1100,8.1,0.0,9.8,12.5,10.3,6.9,0.0,101155.8
1101,6.9,0.1,17.2,8.8,11.9,11.2,2.7,101206.5
1102,4.0,3.8,38.4,10.7,6.5,2.8,0.7,102470.5
1103,2.9,5.7,43.3,11.2,5.3,0.9,0.0,103194.4
1104,5.0,2.9,34.3,12.2,6.9,2.4,0.4,103068.9
1105,6.1,0.1,17.9,9.8,8.2,5.2,0.3,103349.8
1106,6.8,0.9,23.2,11.8,9.0,7.8,0.0,103036.0
1107,8.1,0.1,13.0,6.7,9.2,6.0,1.7,102432.8
1108,5.0,4.2,45.8,9.6,4.8,3.6,2.2,101678.2
1109,6.0,0.7,20.2,11.3,4.5,0.4,2.1,101212.0
1110,6.9,0.2,24.2,11.8,8.9,5.6,0.3,101389.0
1111,6.9,0.3,21.5,9.8,10.8,8.8,0.0,102178.1
1112,6.7,3.1,37.1,7.4,8.1,5.3,0.0,102211.1
1113,4.0,1.9,29.2,6.0,5.4,3.6,0.2,101971.7
1114,0.1,6.0,48.9,5.6,3.4,1.4,0.0,103254.5
1115,3.8,1.3,28.8,7.3,0.7,-4.4,0.0,104100.3
1116,6.9,0.0,8.5,6.5,3.0,-1.7,0.1,103945.9
1117,6.8,0.5,13.6,6.5,5.2,4.8,0.0,103949.7
1118,6.1,2.4,37.2,11.3,5.0,4.1,0.0,103338.1
1119,7.1,0.2,15.2,10.5,5.4,0.9,3.5,102760.5
1120,7.1,0.1,19.7,11.8,8.3,6.0,0.1,102886.6
1121,8.0,0.2,18.9,13.8,9.4,5.9,0.3,103021.0
1122,6.8,3.3,35.6,11.6,11.6,9.1,0.0,102229.5
1123,8.0,0.0,20.7,8.2,10.0,8.4,0.1,101779.1
1124,4.0,1.3,39.1,5.0,6.9,5.4,3.4,101466.7
1125,5.0,2.7,43.4,12.0,4.3,4.4,1.6,100416.9
1126,6.9,0.0,27.6,7.3,6.7,1.8,15.0,100278.3
1127,6.0,4.7,63.6,7.0,4.0,0.9,0.0,99817.6
1128,3.9,6.3,67.1,5.1,3.7,-0.0,0.1,102346.3
1129,4.0,2.1,39.6,9.1,2.8,-1.1,0.0,102728.4
1130,4.1,5.5,64.6,6.1,2.1,-4.7,3.9,102902.0
1131,6.1,0.4,22.4,5.3,1.1,-3.4,3.0,100277.3
1132,7.0,0.1,23.9,4.7,4.3,3.2,1.2,99570.3
1133,7.0,0.1,24.4,3.3,2.7,1.7,0.1,100514.0
1134,4.2,4.7,66.0,2.1,2.1,0.8,0.4,101572.9
1135,3.9,4.3,63.5,1.9,-0.1,-2.1,0.3,101802.6
1136,6.9,0.0,25.0,2.5,-0.6,-2.0,8.3,101442.0
1137,7.0,0.5,22.2,4.2,1.1,-1.8,3.0,101432.5
1138,6.1,4.0,69.8,2.7,1.7,-0.7,0.6,101980.5
1139,6.1,4.0,71.5,3.5,1.0,-0.8,0.3,101971.5
1140,5.2,4.7,73.5,1.9,1.0,-2.7,0.0,102119.5
1141,7.0,0.0,21.3,4.1,0.5,-1.4,0.0,102617.4
1142,3.9,4.9,77.9,5.2,1.5,-0.3,-0.0,103286.2
1143,1.1,7.9,95.2,6.2,1.3,-1.6,0.0,103636.3
1144,0.0,8.0,98.1,4.9,2.4,-1.9,0.1,103669.9
1145,3.1,4.2,75.8,3.4,3.0,-1.1,0.0,103172.8
1146,8.0,0.1,33.7,4.8,1.3,-0.7,0.2,102992.7
1147,7.1,0.0,25.9,4.4,2.4,0.3,0.4,103104.3
1148,-0.0,8.3,103.2,7.5,0.7,-3.6,0.3,103050.4
1149,3.8,7.3,98.3,6.1,0.8,-3.7,1.5,102527.1
1150,8.2,0.0,35.4,7.6,2.9,-1.5,0.8,102455.7
1151,8.1,-0.0,25.9,12.8,5.5,3.3,4.3,101846.9
1152,7.1,0.5,41.6,9.4,8.7,5.0,0.5,100750.2
1153,6.1,2.9,70.1,9.3,6.4,3.3,3.6,101307.3
1154,4.9,0.8,54.6,9.2,5.5,1.5,0.6,101592.8
1155,5.0,7.5,121.3,6.8,5.3,1.7,0.0,102392.6
1156,8.0,0.0,27.5,11.3,5.6,3.9,0.3,102781.7
1157,6.1,3.3,83.5,6.6,7.5,4.1,0.3,102968.2
1158,6.2,0.4,48.2,11.6,4.5,2.0,1.1,103479.0
1159,4.9,6.9,124.6,11.9,5.2,-1.7,0.0,103719.2
1160,5.9,2.8,82.3,11.3,7.3,2.9,0.0,103274.4
1161,5.1,3.6,95.2,12.5,5.8,1.0,0.1,103083.3
1162,3.1,7.9,133.9,8.7,8.4,3.7,0.0,102758.2
1163,5.9,2.5,85.7,15.3,5.8,3.2,0.0,102433.6
1164,2.0,8.5,153.0,11.2,7.4,0.5,-0.0,102609.5
1165,4.9,2.1,78.8,12.3,7.2,2.5,0.2,102595.7
1166,7.2,2.9,91.7,13.6,8.0,5.3,0.0,102576.9
1167,7.9,1.0,65.5,11.3,9.6,5.6,3.3,101482.6
1168,6.0,1.5,73.3,12.3,9.4,7.9,1.8,100737.9
1169,1.1,6.7,149.8,11.2,6.0,-0.5,0.0,101458.3
1170,5.9,0.0,37.9,14.7,5.4,-0.4,0.5,102038.2
1171,7.2,1.2,64.0,14.0,9.6,4.5,0.2,102118.9
1172,7.8,0.1,39.1,14.3,12.0,10.4,1.5,102287.5
1173,7.1,2.5,95.2,12.5,11.8,9.8,0.0,101798.7
1174,5.9,0.1,49.9,10.6,9.6,7.1,2.7,101520.7
1175,3.9,1.6,87.6,10.3,6.0,2.7,3.8,100737.2
1176,3.0,6.9,153.3,11.0,5.9,1.6,3.3,100620.1
1177,7.2,0.0,49.7,7.0,6.8,1.8,3.4,99552.5
1178,6.1,1.2,78.8,9.6,5.7,4.4,-0.0,99826.8
1179,5.1,0.2,63.0,7.7,4.3,-0.8,2.3,100693.6
1180,4.9,5.6,149.9,8.1,5.4,1.2,4.5,101113.0
1181,7.8,-0.0,52.2,9.1,6.7,4.6,0.8,99803.9
1182,2.8,7.2,168.2,10.2,3.7,-1.2,0.2,100911.1
1183,7.2,2.6,108.6,9.6,5.9,-0.1,1.1,100965.7
1184,6.0,2.7,114.5,9.7,6.5,2.7,2.3,100379.2
1185,6.1,4.9,143.2,7.9,6.9,2.9,0.5,99786.3
1186,7.0,0.2,62.1,9.0,4.6,2.0,11.9,100269.3
1187,5.1,5.3,153.0,8.5,6.4,3.4,0.4,100943.9
1188,3.8,9.1,201.8,10.1,3.8,-0.6,4.9,100720.3
1189,7.1,4.4,140.0,9.3,6.4,1.3,3.4,99802.7
1190,5.9,2.2,121.6,10.7,5.8,1.8,7.4,99650.5
1191,3.9,7.5,182.3,10.6,6.2,1.3,5.0,99601.9
1192,4.0,8.3,197.6,12.2,6.3,1.3,1.5,100009.1
1193,5.9,7.9,187.1,13.0,8.7,5.2,0.3,100030.5
1194,4.1,9.6,214.7,15.2,6.8,0.3,6.5,101035.3
1195,7.0,1.5,98.3,7.7,10.6,6.2,2.0,100188.2
1196,7.1,0.2,63.6,9.6,6.9,6.7,3.2,100468.0
1197,3.0,8.0,203.5,12.6,4.8,1.2,0.2,102543.1
1198,6.0,2.1,111.1,12.3,5.7,-1.4,0.1,102994.9
1199,5.0,2.6,130.7,18.2,7.2,2.3,0.0,102900.5
1200,2.1,11.9,247.0,18.6,10.7,2.7,0.1,102695.0
1201,3.1,9.5,225.3,10.2,10.7,2.8,0.1,101211.6
1202,7.8,0.0,66.9,4.5,9.3,9.1,13.9,100042.6
1203,7.9,0.0,68.9,7.1,3.6,3.9,10.4,100092.9
1204,7.2,0.1,69.5,10.8,4.7,2.2,-0.0,100225.7
1205,6.0,0.0,60.9,13.9,4.8,0.1,6.1,100469.1
1206,5.0,7.9,205.3,15.5,9.7,4.4,-0.0,100530.4
1207,7.1,2.2,125.7,15.3,10.5,5.4,2.6,100355.5
1208,5.0,5.1,173.7,15.0,10.8,5.9,1.4,100094.4
1209,4.0,9.5,237.6,14.3,8.9,1.8,8.6,100499.1
1210,6.9,5.4,181.7,17.0,10.8,7.3,0.0,100304.0
1211,5.1,6.7,208.4,15.5,11.4,6.0,1.2,100744.6
1212,6.9,2.9,135.2,15.4,11.2,7.7,2.0,100968.1
1213,5.0,6.1,190.0,14.3,10.8,5.8,1.2,101047.4
1214,5.0,4.7,172.7,16.6,9.4,4.8,1.6,101353.3
1215,7.0,4.8,175.0,13.9,11.3,6.6,5.9,100793.1
1216,7.8,0.5,84.7,12.4,12.0,8.9,5.6,99455.7
1217,6.9,0.5,93.0,14.5,9.3,6.7,0.0,99833.3
1218,7.1,0.9,109.1,15.6,10.4,7.5,0.1,100794.4
1219,7.1,1.5,113.8,19.0,10.7,5.2,0.7,101335.7
1220,7.0,3.2,164.0,18.2,12.7,7.4,2.5,101533.4
1221,6.0,7.7,222.6,15.4,15.1,12.4,0.9,101181.8
1222,6.0,2.6,146.7,18.2,12.0,9.8,2.2,100596.8
1223,6.8,2.3,137.6,14.1,13.3,10.0,0.2,100581.1
1224,4.1,2.7,152.7,13.5,9.9,5.2,1.2,100135.3
1225,5.0,7.8,230.6,12.6,9.4,4.8,5.1,99410.3
1226,4.9,6.7,215.7,14.6,8.4,3.5,6.3,98859.3
1227,6.0,5.6,206.3,15.5,10.6,7.3,0.8,99155.1
1228,4.9,8.8,252.4,16.3,12.2,8.3,0.7,100102.2
1229,4.0,11.7,281.0,15.6,12.1,7.0,1.0,100665.5
1230,4.0,4.1,176.6,18.5,10.6,5.9,2.9,100362.2
1231,4.9,6.9,219.8,16.0,12.7,6.0,7.3,100120.0
1232,6.0,5.9,201.1,15.6,12.9,8.7,7.1,100604.0
1233,7.0,4.6,190.2,13.1,11.9,8.5,1.3,100655.6
1234,6.0,4.0,187.3,14.8,10.8,8.8,5.9,100800.7
1235,6.0,2.6,156.0,13.9,10.4,6.2,1.3,100741.8
1236,5.9,1.2,132.4,15.2,8.5,4.1,0.3,100636.6
1237,5.4,6.5,214.8,16.2,10.0,6.0,0.4,101008.6
1238,6.9,4.3,180.0,17.2,11.7,6.4,0.0,101491.0
1239,6.9,3.5,178.4,19.2,13.4,10.6,0.0,101750.2
1240,3.0,10.6,288.2,14.0,12.3,6.5,0.2,102091.6
1241,4.1,5.8,208.5,14.8,11.3,8.6,-0.0,102199.6
1242,6.1,2.4,147.6,11.6,11.0,7.2,4.2,101836.4
1243,7.9,0.0,72.2,14.4,9.4,7.9,2.9,100989.9
1244,7.2,0.9,114.9,17.2,10.3,8.0,0.0,100823.1
1245,7.1,3.3,169.3,23.0,13.4,9.4,0.1,101101.3
1246,6.0,6.8,225.4,21.3,17.0,11.2,14.4,101070.6
1247,7.0,7.5,239.5,18.2,17.3,13.5,0.4,100708.1
1248,6.0,3.3,167.4,19.9,15.0,12.2,5.2,101452.9
1249,7.0,1.2,130.5,21.2,15.0,10.1,1.3,102047.2
1250,7.0,8.7,263.0,21.8,18.0,13.4,0.2,102075.0
1251,5.9,3.9,193.7,20.0,17.7,14.2,1.1,102250.8
1252,4.0,12.5,306.4,24.7,14.1,8.8,0.1,102297.6
1253,5.0,7.9,250.8,24.3,19.5,13.7,0.0,101635.4
1254,5.1,8.8,258.9,20.2,21.0,16.6,0.2,101672.9
1255,6.0,3.2,175.4,20.0,17.3,13.1,0.0,102278.4
1256,5.0,7.9,246.0,19.9,14.6,9.6,0.0,102042.2
1257,6.1,4.2,185.2,20.7,16.5,11.9,0.1,101431.9
1258,5.9,6.1,222.3,18.0,15.8,12.4,0.0,101616.4
1259,4.1,10.0,283.6,18.0,12.6,7.4,0.3,102076.9
1260,4.1,12.7,311.4,17.4,15.5,13.2,0.0,102226.5
1261,2.9,10.8,299.1,18.2,12.4,7.1,-0.0,103025.6
1262,7.3,1.0,121.0,17.7,13.2,8.4,0.0,103141.4
1263,8.1,0.2,92.7,20.9,13.9,10.8,0.0,103026.8
1264,2.0,13.4,335.7,24.1,15.6,10.8,0.1,103321.9
1265,2.0,14.6,337.9,24.5,16.5,8.7,0.0,102923.9
1266,2.8,9.2,270.6,24.3,18.0,11.1,-0.0,102348.9
1267,4.9,5.9,213.8,24.3,18.3,11.2,0.0,102136.9
1268,5.1,4.1,200.2,23.3,17.3,10.7,0.0,101772.1
1269,7.1,2.1,150.1,16.7,17.6,12.4,0.4,101596.9
1270,8.0,0.0,86.3,22.7,14.2,12.3,0.3,101966.0
1271,6.0,5.2,206.3,25.6,17.5,12.6,0.5,101998.1
1272,3.8,8.7,253.3,16.0,17.7,11.2,0.0,101738.0
1273,7.0,0.7,108.7,20.8,14.1,12.9,0.0,101674.0
1274,5.0,10.9,284.2,22.0,13.9,7.0,0.1,101873.0
1275,7.0,0.9,104.1,18.9,17.5,13.8,2.6,101321.8
1276,7.0,2.3,155.8,22.4,15.4,12.2,-0.0,101099.0
1277,5.0,8.9,264.5,25.3,15.2,8.5,0.2,102056.6
1278,6.2,6.4,223.8,26.7,19.6,14.0,0.3,102086.3
1279,2.1,14.5,324.7,28.3,18.3,11.0,0.0,102248.5
1280,2.0,11.7,299.2,29.1,21.4,15.1,0.0,102291.2
1281,1.1,13.9,326.2,25.8,22.2,15.4,0.1,101936.8
1282,6.0,1.9,147.1,26.1,21.2,17.1,20.6,101480.5
1283,2.9,5.0,209.7,28.6,20.9,15.2,0.0,101449.9
1284,2.8,3.8,179.8,27.2,21.7,16.0,0.0,101762.3
1285,4.0,8.1,250.8,27.3,22.0,16.8,0.0,102113.1
1286,3.9,8.8,259.4,30.4,21.9,16.1,0.0,102070.4
1287,-0.0,12.2,304.2,30.8,23.4,16.2,0.0,102242.5
1288,0.1,13.6,318.5,31.6,24.8,17.6,0.2,102473.4
1289,0.9,11.5,297.6,31.6,24.6,17.4,0.4,102242.6
1290,0.9,8.4,243.6,33.2,23.4,15.8,0.0,102182.3
1291,-0.0,12.0,296.8,32.8,25.2,17.8,0.0,101495.8
1292,4.0,11.3,296.3,28.8,26.4,19.3,0.1,101412.6
1293,3.0,8.5,249.7,29.4,23.5,18.9,0.1,100998.1
1294,4.0,7.4,238.3,25.6,23.3,17.9,-0.0,101502.8
1295,4.9,4.5,181.8,20.9,21.5,17.4,0.0,102048.5
1296,7.0,1.0,105.1,23.9,18.6,15.7,0.0,102598.9
1297,0.9,14.1,312.4,27.1,17.2,11.2,0.0,102467.3
1298,6.0,5.8,203.3,24.3,20.6,14.5,7.3,101536.3
1299,5.9,4.2,179.3,22.8,20.9,17.0,0.0,101121.7
1300,6.2,3.4,173.1,25.1,18.9,16.3,1.3,101029.8
1301,7.0,2.7,153.5,28.4,21.0,16.7,-0.0,101462.3
1302,3.9,5.0,197.6,27.1,22.2,16.8,-0.0,101433.6
1303,2.7,6.5,217.0,26.9,22.8,17.9,-0.0,101889.4
1304,5.0,9.6,261.3,31.3,21.5,16.1,0.1,102501.4
1305,4.0,13.6,308.1,30.2,23.1,14.8,0.0,102408.4
1306,5.1,9.3,245.0,29.0,24.1,17.7,-0.0,101974.1
1307,6.0,0.9,102.8,20.0,23.6,18.1,21.7,100949.5
1308,6.9,3.1,153.5,19.6,17.1,14.4,0.0,100735.9
1309,5.0,6.3,210.9,22.6,14.3,8.8,-0.0,101469.4
1310,2.1,13.4,290.0,23.7,14.9,6.5,0.2,102538.6
1311,5.0,2.3,145.7,24.9,16.7,10.4,-0.0,102580.2
1312,2.9,12.3,277.7,20.5,18.4,12.6,-0.0,102400.1
1313,6.1,4.8,183.6,23.0,17.7,13.8,0.0,102609.8
1314,3.9,4.8,177.2,26.4,18.3,12.5,0.0,102444.9
1315,4.0,9.6,244.4,28.3,20.6,14.8,0.0,102531.4
1316,3.1,7.6,217.1,25.4,21.6,15.2,0.0,102443.2
1317,4.1,9.4,237.5,22.0,20.4,15.6,0.3,102152.3
1318,5.1,4.1,171.3,25.2,18.7,15.1,0.0,101729.5
1319,4.0,9.8,242.7,23.2,18.3,11.8,-0.0,101617.7
1320,1.9,12.9,278.9,29.5,18.2,12.7,0.0,101972.0
1321,2.1,8.3,218.4,26.8,21.2,14.0,0.0,102048.5
1322,2.0,10.0,239.4,25.6,21.8,16.5,0.0,101672.8
1323,3.8,6.6,195.4,25.8,20.0,14.1,0.0,101279.6
1324,5.8,1.7,118.7,26.5,22.1,18.1,-0.0,101578.2
1325,1.0,12.4,261.7,29.7,20.0,12.7,0.0,101737.0
1326,1.1,11.0,250.0,24.0,23.9,17.4,0.1,101480.6
1327,5.9,3.5,151.4,24.1,21.4,18.2,0.0,101356.4
1328,5.1,6.0,187.9,26.5,19.2,14.7,3.6,101552.8
1329,6.0,3.2,140.1,26.0,21.4,17.1,7.6,101763.0
1330,4.0,4.1,141.2,22.4,20.6,15.2,0.2,101911.2
1331,5.0,0.3,79.1,25.7,19.5,16.3,0.2,102051.8
1332,0.8,12.0,243.9,26.4,19.8,13.2,0.1,102336.2
1333,3.0,9.9,218.7,26.1,20.8,15.9,0.1,102274.8
1334,2.1,9.7,227.6,20.4,19.3,13.4,0.0,102250.6
1335,4.9,4.5,150.0,19.7,17.2,13.8,0.1,102595.7
1336,4.9,4.6,156.9,21.6,16.8,13.6,0.0,102545.9
1337,2.9,5.4,159.3,27.3,15.1,7.4,0.0,102136.5
1338,3.9,5.5,168.8,23.2,19.8,12.9,0.2,101305.1
1339,6.1,0.3,70.9,20.1,18.8,15.3,0.4,100605.7
1340,4.9,4.7,152.6,19.6,15.9,11.3,1.3,100080.4
1341,7.1,1.5,91.9,23.4,16.5,13.9,0.0,100322.2
1342,6.1,3.9,130.2,21.5,18.1,12.4,0.4,101256.7
1343,3.0,10.5,208.2,20.7,17.1,12.5,0.0,102158.1
1344,5.1,7.2,171.4,21.0,14.5,8.5,0.1,102376.6
1345,3.8,7.6,173.7,19.5,14.2,6.6,-0.0,102200.6
1346,7.1,0.2,53.0,18.4,16.0,12.3,1.0,100674.9
1347,7.1,-0.0,54.0,17.8,15.6,13.1,3.0,99720.5
1348,5.1,4.4,148.0,14.0,14.5,11.5,3.4,99284.0
1349,7.1,0.0,38.9,16.0,11.4,9.0,0.4,100319.5
1350,5.1,4.6,136.8,16.0,12.1,8.8,0.2,101327.9
1351,8.0,0.1,55.7,18.7,12.4,9.4,11.2,101335.9
1352,7.8,1.0,85.7,18.2,14.7,10.8,5.4,100840.3
1353,6.0,6.2,136.9,17.7,15.5,13.4,3.6,99617.3
1354,7.1,4.0,110.8,18.8,15.2,11.6,0.1,99323.8
1355,5.0,4.6,131.0,17.7,14.9,10.6,2.7,100446.4
1356,6.1,1.2,79.0,19.2,14.9,11.8,0.5,100572.4
1357,2.8,8.1,168.6,17.4,14.8,11.1,3.2,101240.4
1358,6.1,3.1,103.4,14.9,12.5,8.5,2.8,101878.6
1359,6.9,0.0,47.8,17.3,12.6,11.2,3.3,100998.5
1360,4.1,6.8,139.3,22.6,11.6,5.5,0.3,102224.8
1361,4.0,8.9,163.9,21.8,16.1,9.6,0.0,102204.6
